% MTEX ODF
% crystal symmetry: "6/m"
% specimen symmetry: "-1"
% phi1    Phi     phi2    value
80.76923 147.50000 249.23077 0.00000
80.76923 147.50000 254.23077 0.00000
80.76923 147.50000 259.23077 0.00000
80.76923 147.50000 264.23077 0.00000
80.76923 147.50000 269.23077 0.00000
80.76923 147.50000 274.23077 0.00000
80.76923 147.50000 279.23077 0.00000
80.76923 147.50000 284.23077 0.00000
80.76923 147.50000 289.23077 0.00000
80.76923 147.50000 294.23077 0.00000
80.76923 147.50000 299.23077 0.00000
80.76923 147.50000 304.23077 0.00000
95.45455 152.50000 234.54545 0.00000
95.45455 152.50000 239.54545 0.00000
95.45455 152.50000 244.54545 0.00000
95.45455 152.50000 249.54545 0.00000
95.45455 152.50000 254.54545 0.00000
95.45455 152.50000 259.54545 0.00000
95.45455 152.50000 264.54545 0.00000
95.45455 152.50000 269.54545 0.00000
95.45455 152.50000 274.54545 0.00000
95.45455 152.50000 279.54545 0.00000
95.45455 152.50000 284.54545 0.00000
95.45455 152.50000 289.54545 0.00000
106.36364 152.50000 223.63636 0.00000
106.36364 152.50000 228.63636 0.00000
106.36364 152.50000 233.63636 0.00000
106.36364 152.50000 238.63636 0.00000
106.36364 152.50000 243.63636 0.00000
106.36364 152.50000 248.63636 0.00000
106.36364 152.50000 253.63636 0.00000
106.36364 152.50000 258.63636 0.00000
106.36364 152.50000 263.63636 0.00000
106.36364 152.50000 268.63636 0.00000
106.36364 152.50000 273.63636 0.00000
106.36364 152.50000 278.63636 0.00000
117.27273 152.50000 212.72727 0.00000
117.27273 152.50000 217.72727 0.00000
117.27273 152.50000 222.72727 0.00000
117.27273 152.50000 227.72727 0.00000
117.27273 152.50000 232.72727 0.00000
117.27273 152.50000 237.72727 0.00000
117.27273 152.50000 242.72727 0.00000
117.27273 152.50000 247.72727 0.00000
117.27273 152.50000 252.72727 0.00000
117.27273 152.50000 257.72727 0.00000
117.27273 152.50000 262.72727 0.00000
117.27273 152.50000 267.72727 0.00000
128.18182 152.50000 201.81818 0.00000
128.18182 152.50000 206.81818 0.00000
128.18182 152.50000 211.81818 0.00000
128.18182 152.50000 216.81818 0.00000
128.18182 152.50000 221.81818 0.00000
128.18182 152.50000 226.81818 0.00000
128.18182 152.50000 231.81818 0.00000
128.18182 152.50000 236.81818 0.00000
128.18182 152.50000 241.81818 0.00000
128.18182 152.50000 246.81818 0.00000
128.18182 152.50000 251.81818 0.00000
128.18182 152.50000 256.81818 0.00000
139.09091 152.50000 190.90909 0.00000
139.09091 152.50000 195.90909 0.00000
139.09091 152.50000 200.90909 0.00000
139.09091 152.50000 205.90909 0.00000
139.09091 152.50000 210.90909 0.00000
139.09091 152.50000 215.90909 0.00000
139.09091 152.50000 220.90909 0.00000
139.09091 152.50000 225.90909 0.00000
139.09091 152.50000 230.90909 0.00000
139.09091 152.50000 235.90909 0.00000
139.09091 152.50000 240.90909 0.00000
139.09091 152.50000 245.90909 0.00000
150.00000 152.50000 180.00000 0.00000
150.00000 152.50000 185.00000 0.00000
150.00000 152.50000 190.00000 0.00000
150.00000 152.50000 195.00000 0.00000
150.00000 152.50000 200.00000 0.00000
150.00000 152.50000 205.00000 0.00000
150.00000 152.50000 210.00000 0.00000
150.00000 152.50000 215.00000 0.00000
150.00000 152.50000 220.00000 0.00000
150.00000 152.50000 225.00000 0.00000
150.00000 152.50000 230.00000 0.00000
150.00000 152.50000 235.00000 0.00000
160.90909 152.50000 169.09091 0.00000
160.90909 152.50000 174.09091 0.00000
160.90909 152.50000 179.09091 0.00000
160.90909 152.50000 184.09091 0.00000
160.90909 152.50000 189.09091 0.00000
160.90909 152.50000 194.09091 0.00000
160.90909 152.50000 199.09091 0.00000
160.90909 152.50000 204.09091 0.00000
160.90909 152.50000 209.09091 0.00000
160.90909 152.50000 214.09091 0.00000
160.90909 152.50000 219.09091 0.00000
160.90909 152.50000 224.09091 0.00000
171.81818 152.50000 158.18182 0.00000
171.81818 152.50000 163.18182 0.00000
171.81818 152.50000 168.18182 0.00000
171.81818 152.50000 173.18182 0.00000
171.81818 152.50000 178.18182 0.00000
171.81818 152.50000 183.18182 0.00000
171.81818 152.50000 188.18182 0.00000
171.81818 152.50000 193.18182 0.00000
171.81818 152.50000 198.18182 0.00000
171.81818 152.50000 203.18182 0.00000
171.81818 152.50000 208.18182 0.00000
171.81818 152.50000 213.18182 0.00000
182.72727 152.50000 147.27273 0.00000
182.72727 152.50000 152.27273 0.00000
182.72727 152.50000 157.27273 0.00000
182.72727 152.50000 162.27273 0.00000
182.72727 152.50000 167.27273 0.00000
182.72727 152.50000 172.27273 0.00000
182.72727 152.50000 177.27273 0.00000
182.72727 152.50000 182.27273 0.00000
182.72727 152.50000 187.27273 0.00000
182.72727 152.50000 192.27273 0.00000
182.72727 152.50000 197.27273 0.00000
182.72727 152.50000 202.27273 0.00000
193.63636 152.50000 136.36364 0.00000
193.63636 152.50000 141.36364 0.00000
193.63636 152.50000 146.36364 0.00000
193.63636 152.50000 151.36364 0.00000
193.63636 152.50000 156.36364 0.00000
193.63636 152.50000 161.36364 0.00000
193.63636 152.50000 166.36364 0.00000
193.63636 152.50000 171.36364 0.00000
193.63636 152.50000 176.36364 0.00000
193.63636 152.50000 181.36364 0.00000
193.63636 152.50000 186.36364 0.00000
193.63636 152.50000 191.36364 0.00000
204.54545 152.50000 125.45455 0.00000
204.54545 152.50000 130.45455 0.00000
204.54545 152.50000 135.45455 0.00000
204.54545 152.50000 140.45455 0.00000
204.54545 152.50000 145.45455 0.00000
204.54545 152.50000 150.45455 0.00000
204.54545 152.50000 155.45455 0.00000
204.54545 152.50000 160.45455 0.00000
204.54545 152.50000 165.45455 0.00000
204.54545 152.50000 170.45455 0.00000
204.54545 152.50000 175.45455 0.00000
204.54545 152.50000 180.45455 0.00000
215.45455 152.50000 114.54545 0.00000
215.45455 152.50000 119.54545 0.00000
215.45455 152.50000 124.54545 0.00000
215.45455 152.50000 129.54545 0.00000
215.45455 152.50000 134.54545 0.00000
215.45455 152.50000 139.54545 0.00000
215.45455 152.50000 144.54545 0.00000
215.45455 152.50000 149.54545 0.00000
215.45455 152.50000 154.54545 0.00000
215.45455 152.50000 159.54545 0.00000
215.45455 152.50000 164.54545 0.00000
215.45455 152.50000 169.54545 0.00000
226.36364 152.50000 103.63636 0.00000
226.36364 152.50000 108.63636 0.00000
226.36364 152.50000 113.63636 0.00000
226.36364 152.50000 118.63636 0.00000
226.36364 152.50000 123.63636 0.00000
226.36364 152.50000 128.63636 0.00000
226.36364 152.50000 133.63636 0.00000
226.36364 152.50000 138.63636 0.00000
226.36364 152.50000 143.63636 0.00000
226.36364 152.50000 148.63636 0.00000
226.36364 152.50000 153.63636 0.00000
226.36364 152.50000 158.63636 0.00000
237.27273 152.50000 92.72727 0.00000
237.27273 152.50000 97.72727 0.00000
237.27273 152.50000 102.72727 0.00000
237.27273 152.50000 107.72727 0.00000
237.27273 152.50000 112.72727 0.00000
237.27273 152.50000 117.72727 0.00000
237.27273 152.50000 122.72727 0.00000
237.27273 152.50000 127.72727 0.00000
237.27273 152.50000 132.72727 0.00000
237.27273 152.50000 137.72727 0.00000
237.27273 152.50000 142.72727 0.00000
237.27273 152.50000 147.72727 0.00000
248.18182 152.50000 81.81818 0.00000
248.18182 152.50000 86.81818 0.00000
248.18182 152.50000 91.81818 0.00000
248.18182 152.50000 96.81818 0.00000
248.18182 152.50000 101.81818 0.00000
248.18182 152.50000 106.81818 0.00000
248.18182 152.50000 111.81818 0.00000
248.18182 152.50000 116.81818 0.00000
248.18182 152.50000 121.81818 0.00000
248.18182 152.50000 126.81818 0.00000
248.18182 152.50000 131.81818 0.00000
248.18182 152.50000 136.81818 0.00000
259.09091 152.50000 70.90909 0.00000
259.09091 152.50000 75.90909 0.00000
259.09091 152.50000 80.90909 0.00000
259.09091 152.50000 85.90909 0.00000
259.09091 152.50000 90.90909 0.00000
259.09091 152.50000 95.90909 0.00000
259.09091 152.50000 100.90909 0.00000
259.09091 152.50000 105.90909 0.00000
259.09091 152.50000 110.90909 0.00000
259.09091 152.50000 115.90909 0.00000
259.09091 152.50000 120.90909 0.00000
259.09091 152.50000 125.90909 0.00000
270.00000 152.50000 60.00000 0.00000
270.00000 152.50000 65.00000 0.00000
270.00000 152.50000 70.00000 0.00000
270.00000 152.50000 75.00000 0.00000
270.00000 152.50000 80.00000 0.00000
270.00000 152.50000 85.00000 0.00000
270.00000 152.50000 90.00000 0.00000
270.00000 152.50000 95.00000 0.00000
270.00000 152.50000 100.00000 0.00000
270.00000 152.50000 105.00000 0.00000
270.00000 152.50000 110.00000 0.00000
270.00000 152.50000 115.00000 0.00000
280.90909 152.50000 49.09091 0.00000
280.90909 152.50000 54.09091 0.00000
280.90909 152.50000 59.09091 0.00000
280.90909 152.50000 64.09091 0.00000
280.90909 152.50000 69.09091 0.00000
280.90909 152.50000 74.09091 0.00000
280.90909 152.50000 79.09091 0.00000
280.90909 152.50000 84.09091 0.00000
280.90909 152.50000 89.09091 0.00000
280.90909 152.50000 94.09091 0.00000
280.90909 152.50000 99.09091 0.00000
280.90909 152.50000 104.09091 0.00000
291.81818 152.50000 38.18182 0.00000
291.81818 152.50000 43.18182 0.00000
291.81818 152.50000 48.18182 0.00000
291.81818 152.50000 53.18182 0.00000
291.81818 152.50000 58.18182 0.00000
291.81818 152.50000 63.18182 0.00000
291.81818 152.50000 68.18182 0.00000
291.81818 152.50000 73.18182 0.00000
291.81818 152.50000 78.18182 0.00000
291.81818 152.50000 83.18182 0.00000
291.81818 152.50000 88.18182 0.00000
291.81818 152.50000 93.18182 0.00000
302.72727 152.50000 27.27273 0.00000
302.72727 152.50000 32.27273 0.00000
302.72727 152.50000 37.27273 0.00000
302.72727 152.50000 42.27273 0.00000
302.72727 152.50000 47.27273 0.00000
302.72727 152.50000 52.27273 0.00000
302.72727 152.50000 57.27273 0.00000
302.72727 152.50000 62.27273 0.00000
302.72727 152.50000 67.27273 0.00000
302.72727 152.50000 72.27273 0.00000
302.72727 152.50000 77.27273 0.00000
302.72727 152.50000 82.27273 0.00000
313.63636 152.50000 16.36364 0.00000
313.63636 152.50000 21.36364 0.00000
313.63636 152.50000 26.36364 0.00000
313.63636 152.50000 31.36364 0.00000
313.63636 152.50000 36.36364 0.00000
313.63636 152.50000 41.36364 0.00000
313.63636 152.50000 46.36364 0.00000
313.63636 152.50000 51.36364 0.00000
313.63636 152.50000 56.36364 0.00000
313.63636 152.50000 61.36364 0.00000
313.63636 152.50000 66.36364 0.00000
313.63636 152.50000 71.36364 0.00000
324.54545 152.50000 5.45455 0.00000
324.54545 152.50000 10.45455 0.00000
324.54545 152.50000 15.45455 0.00000
324.54545 152.50000 20.45455 0.00000
324.54545 152.50000 25.45455 0.00000
324.54545 152.50000 30.45455 0.00000
324.54545 152.50000 35.45455 0.00000
324.54545 152.50000 40.45455 0.00000
324.54545 152.50000 45.45455 0.00000
324.54545 152.50000 50.45455 0.00000
324.54545 152.50000 55.45455 0.00000
324.54545 152.50000 60.45455 0.00000
335.45455 152.50000 354.54545 0.00000
335.45455 152.50000 359.54545 0.00000
335.45455 152.50000 4.54545 0.00000
335.45455 152.50000 9.54545 0.00000
335.45455 152.50000 14.54545 0.00000
335.45455 152.50000 19.54545 0.00000
335.45455 152.50000 24.54545 0.00000
335.45455 152.50000 29.54545 0.00000
335.45455 152.50000 34.54545 0.00000
335.45455 152.50000 39.54545 0.00000
335.45455 152.50000 44.54545 0.00000
335.45455 152.50000 49.54545 0.00000
346.36364 152.50000 343.63636 0.00000
346.36364 152.50000 348.63636 0.00000
346.36364 152.50000 353.63636 0.00000
346.36364 152.50000 358.63636 0.00000
346.36364 152.50000 3.63636 0.00000
346.36364 152.50000 8.63636 0.00000
346.36364 152.50000 13.63636 0.00000
346.36364 152.50000 18.63636 0.00000
346.36364 152.50000 23.63636 0.00000
346.36364 152.50000 28.63636 0.00000
346.36364 152.50000 33.63636 0.00000
346.36364 152.50000 38.63636 0.00000
357.27273 152.50000 332.72727 0.00000
357.27273 152.50000 337.72727 0.00000
357.27273 152.50000 342.72727 0.00000
357.27273 152.50000 347.72727 0.00000
357.27273 152.50000 352.72727 0.00000
357.27273 152.50000 357.72727 0.00000
357.27273 152.50000 2.72727 0.00000
357.27273 152.50000 7.72727 0.00000
357.27273 152.50000 12.72727 0.00000
357.27273 152.50000 17.72727 0.00000
357.27273 152.50000 22.72727 0.00000
357.27273 152.50000 27.72727 0.00000
8.18182 152.50000 321.81818 0.00000
8.18182 152.50000 326.81818 0.00000
8.18182 152.50000 331.81818 0.00000
8.18182 152.50000 336.81818 0.00000
8.18182 152.50000 341.81818 0.00000
8.18182 152.50000 346.81818 0.00000
8.18182 152.50000 351.81818 0.00000
8.18182 152.50000 356.81818 0.00000
8.18182 152.50000 1.81818 0.00000
8.18182 152.50000 6.81818 0.00000
8.18182 152.50000 11.81818 0.00000
8.18182 152.50000 16.81818 0.00000
19.09091 152.50000 310.90909 0.00000
19.09091 152.50000 315.90909 0.00000
19.09091 152.50000 320.90909 0.00000
19.09091 152.50000 325.90909 0.00000
19.09091 152.50000 330.90909 0.00000
19.09091 152.50000 335.90909 0.00000
19.09091 152.50000 340.90909 0.00000
19.09091 152.50000 345.90909 0.00000
19.09091 152.50000 350.90909 0.00000
19.09091 152.50000 355.90909 0.00000
19.09091 152.50000 0.90909 0.00000
19.09091 152.50000 5.90909 0.00000
30.00000 152.50000 300.00000 0.00000
30.00000 152.50000 305.00000 0.00000
30.00000 152.50000 310.00000 0.00000
30.00000 152.50000 315.00000 0.00000
30.00000 152.50000 320.00000 0.00000
30.00000 152.50000 325.00000 0.00000
30.00000 152.50000 330.00000 0.00000
30.00000 152.50000 335.00000 0.00000
30.00000 152.50000 340.00000 0.00000
30.00000 152.50000 345.00000 0.00000
30.00000 152.50000 350.00000 0.00000
30.00000 152.50000 355.00000 0.00000
40.90909 152.50000 289.09091 0.00000
40.90909 152.50000 294.09091 0.00000
40.90909 152.50000 299.09091 0.00000
40.90909 152.50000 304.09091 0.00000
40.90909 152.50000 309.09091 0.00000
40.90909 152.50000 314.09091 0.00000
40.90909 152.50000 319.09091 0.00000
40.90909 152.50000 324.09091 0.00000
40.90909 152.50000 329.09091 0.00000
40.90909 152.50000 334.09091 0.00000
40.90909 152.50000 339.09091 0.00000
40.90909 152.50000 344.09091 0.00000
51.81818 152.50000 278.18182 0.00000
51.81818 152.50000 283.18182 0.00000
51.81818 152.50000 288.18182 0.00000
51.81818 152.50000 293.18182 0.00000
51.81818 152.50000 298.18182 0.00000
51.81818 152.50000 303.18182 0.00000
51.81818 152.50000 308.18182 0.00000
51.81818 152.50000 313.18182 0.00000
51.81818 152.50000 318.18182 0.00000
51.81818 152.50000 323.18182 0.00000
51.81818 152.50000 328.18182 0.00000
51.81818 152.50000 333.18182 0.00000
62.72727 152.50000 267.27273 0.00000
62.72727 152.50000 272.27273 0.00000
62.72727 152.50000 277.27273 0.00000
62.72727 152.50000 282.27273 0.00000
62.72727 152.50000 287.27273 0.00000
62.72727 152.50000 292.27273 0.00000
62.72727 152.50000 297.27273 0.00000
62.72727 152.50000 302.27273 0.00000
62.72727 152.50000 307.27273 0.00000
62.72727 152.50000 312.27273 0.00000
62.72727 152.50000 317.27273 0.00000
62.72727 152.50000 322.27273 0.00000
73.63636 152.50000 256.36364 0.00000
73.63636 152.50000 261.36364 0.00000
73.63636 152.50000 266.36364 0.00000
73.63636 152.50000 271.36364 0.00000
73.63636 152.50000 276.36364 0.00000
73.63636 152.50000 281.36364 0.00000
73.63636 152.50000 286.36364 0.00000
73.63636 152.50000 291.36364 0.00000
73.63636 152.50000 296.36364 0.00000
73.63636 152.50000 301.36364 0.00000
73.63636 152.50000 306.36364 0.00000
73.63636 152.50000 311.36364 0.00000
84.54545 152.50000 245.45455 0.00000
84.54545 152.50000 250.45455 0.00000
84.54545 152.50000 255.45455 0.00000
84.54545 152.50000 260.45455 0.00000
84.54545 152.50000 265.45455 0.00000
84.54545 152.50000 270.45455 0.00000
84.54545 152.50000 275.45455 0.00000
84.54545 152.50000 280.45455 0.00000
84.54545 152.50000 285.45455 0.00000
84.54545 152.50000 290.45455 0.00000
84.54545 152.50000 295.45455 0.00000
84.54545 152.50000 300.45455 0.00000
90.00000 157.50000 240.00000 0.00000
90.00000 157.50000 245.00000 0.00000
90.00000 157.50000 250.00000 0.00000
90.00000 157.50000 255.00000 0.00000
90.00000 157.50000 260.00000 0.00000
90.00000 157.50000 265.00000 0.00000
90.00000 157.50000 270.00000 0.00000
90.00000 157.50000 275.00000 0.00000
90.00000 157.50000 280.00000 0.00000
90.00000 157.50000 285.00000 0.00000
90.00000 157.50000 290.00000 0.00000
90.00000 157.50000 295.00000 0.00000
102.85714 157.50000 227.14286 0.00000
102.85714 157.50000 232.14286 0.00000
102.85714 157.50000 237.14286 0.00000
102.85714 157.50000 242.14286 0.00000
102.85714 157.50000 247.14286 0.00000
102.85714 157.50000 252.14286 0.00000
102.85714 157.50000 257.14286 0.00000
102.85714 157.50000 262.14286 0.00000
102.85714 157.50000 267.14286 0.00000
102.85714 157.50000 272.14286 0.00000
102.85714 157.50000 277.14286 0.00000
102.85714 157.50000 282.14286 0.00000
115.71429 157.50000 214.28571 0.00000
115.71429 157.50000 219.28571 0.00000
115.71429 157.50000 224.28571 0.00000
115.71429 157.50000 229.28571 0.00000
115.71429 157.50000 234.28571 0.00000
115.71429 157.50000 239.28571 0.00000
115.71429 157.50000 244.28571 0.00000
115.71429 157.50000 249.28571 0.00000
115.71429 157.50000 254.28571 0.00000
115.71429 157.50000 259.28571 0.00000
115.71429 157.50000 264.28571 0.00000
115.71429 157.50000 269.28571 0.00000
128.57143 157.50000 201.42857 0.00000
128.57143 157.50000 206.42857 0.00000
128.57143 157.50000 211.42857 0.00000
128.57143 157.50000 216.42857 0.00000
128.57143 157.50000 221.42857 0.00000
128.57143 157.50000 226.42857 0.00000
128.57143 157.50000 231.42857 0.00000
128.57143 157.50000 236.42857 0.00000
128.57143 157.50000 241.42857 0.00000
128.57143 157.50000 246.42857 0.00000
128.57143 157.50000 251.42857 0.00000
128.57143 157.50000 256.42857 0.00000
141.42857 157.50000 188.57143 0.00000
141.42857 157.50000 193.57143 0.00000
141.42857 157.50000 198.57143 0.00000
141.42857 157.50000 203.57143 0.00000
141.42857 157.50000 208.57143 0.00000
141.42857 157.50000 213.57143 0.00000
141.42857 157.50000 218.57143 0.00000
141.42857 157.50000 223.57143 0.00000
141.42857 157.50000 228.57143 0.00000
141.42857 157.50000 233.57143 0.00000
141.42857 157.50000 238.57143 0.00000
141.42857 157.50000 243.57143 0.00000
154.28571 157.50000 175.71429 0.00000
154.28571 157.50000 180.71429 0.00000
154.28571 157.50000 185.71429 0.00000
154.28571 157.50000 190.71429 0.00000
154.28571 157.50000 195.71429 0.00000
154.28571 157.50000 200.71429 0.00000
154.28571 157.50000 205.71429 0.00000
154.28571 157.50000 210.71429 0.00000
154.28571 157.50000 215.71429 0.00000
154.28571 157.50000 220.71429 0.00000
154.28571 157.50000 225.71429 0.00000
154.28571 157.50000 230.71429 0.00000
167.14286 157.50000 162.85714 0.00000
167.14286 157.50000 167.85714 0.00000
167.14286 157.50000 172.85714 0.00000
167.14286 157.50000 177.85714 0.00000
167.14286 157.50000 182.85714 0.00000
167.14286 157.50000 187.85714 0.00000
167.14286 157.50000 192.85714 0.00000
167.14286 157.50000 197.85714 0.00000
167.14286 157.50000 202.85714 0.00000
167.14286 157.50000 207.85714 0.00000
167.14286 157.50000 212.85714 0.00000
167.14286 157.50000 217.85714 0.00000
180.00000 157.50000 150.00000 0.00000
180.00000 157.50000 155.00000 0.00000
180.00000 157.50000 160.00000 0.00000
180.00000 157.50000 165.00000 0.00000
180.00000 157.50000 170.00000 0.00000
180.00000 157.50000 175.00000 0.00000
180.00000 157.50000 180.00000 0.00000
180.00000 157.50000 185.00000 0.00000
180.00000 157.50000 190.00000 0.00000
180.00000 157.50000 195.00000 0.00000
180.00000 157.50000 200.00000 0.00000
180.00000 157.50000 205.00000 0.00000
192.85714 157.50000 137.14286 0.00000
192.85714 157.50000 142.14286 0.00000
192.85714 157.50000 147.14286 0.00000
192.85714 157.50000 152.14286 0.00000
192.85714 157.50000 157.14286 0.00000
192.85714 157.50000 162.14286 0.00000
192.85714 157.50000 167.14286 0.00000
192.85714 157.50000 172.14286 0.00000
192.85714 157.50000 177.14286 0.00000
192.85714 157.50000 182.14286 0.00000
192.85714 157.50000 187.14286 0.00000
192.85714 157.50000 192.14286 0.00000
205.71429 157.50000 124.28571 0.00000
205.71429 157.50000 129.28571 0.00000
205.71429 157.50000 134.28571 0.00000
205.71429 157.50000 139.28571 0.00000
205.71429 157.50000 144.28571 0.00000
205.71429 157.50000 149.28571 0.00000
205.71429 157.50000 154.28571 0.00000
205.71429 157.50000 159.28571 0.00000
205.71429 157.50000 164.28571 0.00000
205.71429 157.50000 169.28571 0.00000
205.71429 157.50000 174.28571 0.00000
205.71429 157.50000 179.28571 0.00000
218.57143 157.50000 111.42857 0.00000
218.57143 157.50000 116.42857 0.00000
218.57143 157.50000 121.42857 0.00000
218.57143 157.50000 126.42857 0.00000
218.57143 157.50000 131.42857 0.00000
218.57143 157.50000 136.42857 0.00000
218.57143 157.50000 141.42857 0.00000
218.57143 157.50000 146.42857 0.00000
218.57143 157.50000 151.42857 0.00000
218.57143 157.50000 156.42857 0.00000
218.57143 157.50000 161.42857 0.00000
218.57143 157.50000 166.42857 0.00000
231.42857 157.50000 98.57143 0.00000
231.42857 157.50000 103.57143 0.00000
231.42857 157.50000 108.57143 0.00000
231.42857 157.50000 113.57143 0.00000
231.42857 157.50000 118.57143 0.00000
231.42857 157.50000 123.57143 0.00000
231.42857 157.50000 128.57143 0.00000
231.42857 157.50000 133.57143 0.00000
231.42857 157.50000 138.57143 0.00000
231.42857 157.50000 143.57143 0.00000
231.42857 157.50000 148.57143 0.00000
231.42857 157.50000 153.57143 0.00000
244.28571 157.50000 85.71429 0.00000
244.28571 157.50000 90.71429 0.00000
244.28571 157.50000 95.71429 0.00000
244.28571 157.50000 100.71429 0.00000
244.28571 157.50000 105.71429 0.00000
244.28571 157.50000 110.71429 0.00000
244.28571 157.50000 115.71429 0.00000
244.28571 157.50000 120.71429 0.00000
244.28571 157.50000 125.71429 0.00000
244.28571 157.50000 130.71429 0.00000
244.28571 157.50000 135.71429 0.00000
244.28571 157.50000 140.71429 0.00000
257.14286 157.50000 72.85714 0.00000
257.14286 157.50000 77.85714 0.00000
257.14286 157.50000 82.85714 0.00000
257.14286 157.50000 87.85714 0.00000
257.14286 157.50000 92.85714 0.00000
257.14286 157.50000 97.85714 0.00000
257.14286 157.50000 102.85714 0.00000
257.14286 157.50000 107.85714 0.00000
257.14286 157.50000 112.85714 0.00000
257.14286 157.50000 117.85714 0.00000
257.14286 157.50000 122.85714 0.00000
257.14286 157.50000 127.85714 0.00000
270.00000 157.50000 60.00000 0.00000
270.00000 157.50000 65.00000 0.00000
270.00000 157.50000 70.00000 0.00000
270.00000 157.50000 75.00000 0.00000
270.00000 157.50000 80.00000 0.00000
270.00000 157.50000 85.00000 0.00000
270.00000 157.50000 90.00000 0.00000
270.00000 157.50000 95.00000 0.00000
270.00000 157.50000 100.00000 0.00000
270.00000 157.50000 105.00000 0.00000
270.00000 157.50000 110.00000 0.00000
270.00000 157.50000 115.00000 0.00000
282.85714 157.50000 47.14286 0.00000
282.85714 157.50000 52.14286 0.00000
282.85714 157.50000 57.14286 0.00000
282.85714 157.50000 62.14286 0.00000
282.85714 157.50000 67.14286 0.00000
282.85714 157.50000 72.14286 0.00000
282.85714 157.50000 77.14286 0.00000
282.85714 157.50000 82.14286 0.00000
282.85714 157.50000 87.14286 0.00000
282.85714 157.50000 92.14286 0.00000
282.85714 157.50000 97.14286 0.00000
282.85714 157.50000 102.14286 0.00000
295.71429 157.50000 34.28571 0.00000
295.71429 157.50000 39.28571 0.00000
295.71429 157.50000 44.28571 0.00000
295.71429 157.50000 49.28571 0.00000
295.71429 157.50000 54.28571 0.00000
295.71429 157.50000 59.28571 0.00000
295.71429 157.50000 64.28571 0.00000
295.71429 157.50000 69.28571 0.00000
295.71429 157.50000 74.28571 0.00000
295.71429 157.50000 79.28571 0.00000
295.71429 157.50000 84.28571 0.00000
295.71429 157.50000 89.28571 0.00000
308.57143 157.50000 21.42857 0.00000
308.57143 157.50000 26.42857 0.00000
308.57143 157.50000 31.42857 0.00000
308.57143 157.50000 36.42857 0.00000
308.57143 157.50000 41.42857 0.00000
308.57143 157.50000 46.42857 0.00000
308.57143 157.50000 51.42857 0.00000
308.57143 157.50000 56.42857 0.00000
308.57143 157.50000 61.42857 0.00000
308.57143 157.50000 66.42857 0.00000
308.57143 157.50000 71.42857 0.00000
308.57143 157.50000 76.42857 0.00000
321.42857 157.50000 8.57143 0.00000
321.42857 157.50000 13.57143 0.00000
321.42857 157.50000 18.57143 0.00000
321.42857 157.50000 23.57143 0.00000
321.42857 157.50000 28.57143 0.00000
321.42857 157.50000 33.57143 0.00000
321.42857 157.50000 38.57143 0.00000
321.42857 157.50000 43.57143 0.00000
321.42857 157.50000 48.57143 0.00000
321.42857 157.50000 53.57143 0.00000
321.42857 157.50000 58.57143 0.00000
321.42857 157.50000 63.57143 0.00000
334.28571 157.50000 355.71429 0.00000
334.28571 157.50000 0.71429 0.00000
334.28571 157.50000 5.71429 0.00000
334.28571 157.50000 10.71429 0.00000
334.28571 157.50000 15.71429 0.00000
334.28571 157.50000 20.71429 0.00000
334.28571 157.50000 25.71429 0.00000
334.28571 157.50000 30.71429 0.00000
334.28571 157.50000 35.71429 0.00000
334.28571 157.50000 40.71429 0.00000
334.28571 157.50000 45.71429 0.00000
334.28571 157.50000 50.71429 0.00000
347.14286 157.50000 342.85714 0.00000
347.14286 157.50000 347.85714 0.00000
347.14286 157.50000 352.85714 0.00000
347.14286 157.50000 357.85714 0.00000
347.14286 157.50000 2.85714 0.00000
347.14286 157.50000 7.85714 0.00000
347.14286 157.50000 12.85714 0.00000
347.14286 157.50000 17.85714 0.00000
347.14286 157.50000 22.85714 0.00000
347.14286 157.50000 27.85714 0.00000
347.14286 157.50000 32.85714 0.00000
347.14286 157.50000 37.85714 0.00000
0.00000 157.50000 330.00000 0.00000
0.00000 157.50000 335.00000 0.00000
0.00000 157.50000 340.00000 0.00000
0.00000 157.50000 345.00000 0.00000
0.00000 157.50000 350.00000 0.00000
0.00000 157.50000 355.00000 0.00000
0.00000 157.50000 0.00000 0.00000
0.00000 157.50000 5.00000 0.00000
0.00000 157.50000 10.00000 0.00000
0.00000 157.50000 15.00000 0.00000
0.00000 157.50000 20.00000 0.00000
0.00000 157.50000 25.00000 0.00000
12.85714 157.50000 317.14286 0.00000
12.85714 157.50000 322.14286 0.00000
12.85714 157.50000 327.14286 0.00000
12.85714 157.50000 332.14286 0.00000
12.85714 157.50000 337.14286 0.00000
12.85714 157.50000 342.14286 0.00000
12.85714 157.50000 347.14286 0.00000
12.85714 157.50000 352.14286 0.00000
12.85714 157.50000 357.14286 0.00000
12.85714 157.50000 2.14286 0.00000
12.85714 157.50000 7.14286 0.00000
12.85714 157.50000 12.14286 0.00000
25.71429 157.50000 304.28571 0.00000
25.71429 157.50000 309.28571 0.00000
25.71429 157.50000 314.28571 0.00000
25.71429 157.50000 319.28571 0.00000
25.71429 157.50000 324.28571 0.00000
25.71429 157.50000 329.28571 0.00000
25.71429 157.50000 334.28571 0.00000
25.71429 157.50000 339.28571 0.00000
25.71429 157.50000 344.28571 0.00000
25.71429 157.50000 349.28571 0.00000
25.71429 157.50000 354.28571 0.00000
25.71429 157.50000 359.28571 0.00000
38.57143 157.50000 291.42857 0.00000
